AS35338,Ministry of Interior
AS35373,Latvijas Pasts
AS35503,Ministry of Education Youth and Science
AS35542,Swedish Space Corporation
AS35704,ITZBund
AS35709,Ministerie van Justitie en Veiligheid
AS35789,Gribskov Kommune
AS35956,Snohomish County Government
AS35960,City of Beverly Hills
AS36045,City of Kansas City Missouri
AS36069,"""City of Chanute", Kansas"
AS36081,State of Colorado General Government Computer
AS36223,Spanish Fork City
AS36340,City of Toledo
AS36358,City of Des Moines
AS36479,Saskatchewan Government Insurance
AS36542,Gwinnett County Government
AS36548,"""City of Jacksonville", Florida"
AS36555,City Of Vernon
AS36612,Clark County WA
AS36739,Collier County Government
AS36750,City of Mississauga
AS36809,City of Coral Gables
AS36885,Ministry of Communications and Information Technology
AS37016,Ethekwini Municipality
AS37051,Government of Botswana
AS37066,Ministry of Foreign Affairs
AS37130,SITA Pty LTD
AS37219,Information and Communications Technology Authority
AS37258,Defence Intelligence Agency
AS37313,Ghana Government (Ministry of Communications)
AS37385,Societe Nigerienne des Telecommunications (SONITEL)
AS37434,ERR_AS_NAME_NOT_FOUND
AS37466,ERR_AS_NAME_NOT_FOUND
AS37654,Rwanda Ministry of Education
AS37677,Societe Congolaise des Postes et Telecommunications (SCPT)
AS37978,Networking Tasmania
AS38027,"""Information Center", Ministry of Sci and Tech"
AS38157,Tentara Nasional Indonesia Angkatan Udara (TNI-AU)
AS38236,Gosford City Council
AS38293,Ministry of Foreign Affairs
AS38328,Ministry of Finance
AS38414,Gyeonggi  siheung office of education
AS38450,Ministry of Infomation Communication Technology
AS38470,Department of Home Affairs
AS38526,Diskominfotik Yogyakarta
AS38574,"""LCSD", HKSARG"
AS38603,"""LCSD", HKSARG"
AS38764,Markas Besar Kepolisian Negara Republik Indonesia
AS38863,GOLD COAST CITY COUNCIL
AS38886,"""The Government Lottery Office", Thailand"
AS38915,Solido Gemeenschappelijk Regeling
AS39098,Bank Of Finland
AS39154,Business-Finance LLC
AS39279,Information Technology and Cyber Security Service
AS39353,Gobierno del Principado de Asturias
AS39658,Statistics Sweden
AS39662,Finnish Transport and Communications Agency
AS39675,Altum Development Finance Institution
AS39804,Vlaamse Dienst voor Arbeidsbemiddelling en Beroepsopleiding
AS39949,City Of Vancouver
AS39961,San Francisco Department of Telecommunications and In...
AS39990,Boulder County Government
AS40042,Suffolk County Government
AS40116,New York State Department of Financial Services
AS40148,PRINCE GEORGES INTERGOVERNMENTAL NETWORK COMMUNITY CO...
AS40158,Department of Homeland Security
AS40249,The Government of Saint Kitts and Nevis
AS40267,Passaic County Technical Institute
AS40382,Hennepin County
AS40411,City of Concord
AS40468,"""Montgomery County Government", Maryland"
AS40553,Cuyahoga County Information Services center
AS40623,Office of Oceanic and Atmospheric Research - Geophysi...
AS40648,Lee County BoCC
AS40651,"""Monster Government Solutions", LLC"
AS40749,CLARKSVILLE DEPARTMENT OF ELECTRICITY
AS40839,KOHLS DEPARTMENT STORES
AS41289,Deutscher Wetterdienst
AS41306,Toender Kommune
AS41312,CAPITAL CITY OF WARSAW
AS41336,Financijska agencija
AS41376,Jurmala City Council
AS41394,Ministry of Health
AS41424,Latvian Railways
AS41502,Secretariat of the Cabinet of Ministers of Ukraine
AS41530,Agentia Nationala de Cadastru si Publicitate Imobiliara
AS41548,Medway Council
AS41636,Ministry of Finance of the Russian Federation
AS41716,Ministry of foreign affairs of Republic of Slovenia
AS41739,Ministry of Education
AS41888,"State Institution """"Service Center for the Departments..."
AS42056,Ministry for Economic Development of the Russian Federation
AS42142,Agentia Nationala pentru Protectia Mediului
AS42165,European Commission - Directorate General - Joint Res...
AS42211,Ministerio de Defensa
AS42848,European Commission
AS42894,Ministerie van Verkeer en Waterstaat/Rijkswaterstaat
AS43011,GUIT Omskoy oblasti
AS43028,Ventspils Digital Centre
AS43104,SJSC RIGA International Airport
AS43188,Agricultural Data Center Republic of Latvia
AS43193,Bayerisches Landesamt fuer Steuern
AS43344,State Enterprise Ukrvaktsina Ministry of Health of Ukraine
AS43378,Ministry of Commerce and Industry in Saudi Arabia
AS43381,Israel Ministry Of Defence
AS43475,Science Technology Facilities Council
AS43558,Traficom .FI Anycast
AS43797,The Federal Guard Service of the Russian Federation
AS43806,Region Sjælland
AS43838,City of Bradford Metropolitan District
AS43922,City of Malmö
AS44110,Walsall Metropolitan Borough Council
AS44328,Region Syddanmark
AS44403,Bristol City Council
AS44442,The Borough of Telford and Wrekin Council
AS44560,Ministry of Interior Affairs of Russian Federation
AS44689,Ministry of Education
AS44698,Chancery of the President of Latvia
AS44998,GOBIERNO DE CANARIAS
